Task,Filename,Type,NIQE,BRISQUE,Entropy,LOE,Sharpness,Gradient
CLAHE_NAFNet,img_150.PNG,shake,,,,,4.45301950952664,2.176593158001714
CLAHE_NAFNet,img_151.PNG,shake,,,,,1.927764732474264,1.5735359137567273
CLAHE_NAFNet,img_152.PNG,shake,,,,,13.343054555237277,3.2184980734085444
CLAHE_NAFNet,img_153.PNG,shake,,,,,55.31397732969354,11.492124197896976
CLAHE_NAFNet,img_154.PNG,shake,,,,,13.041348076608287,4.35745191436338
CLAHE_NAFNet,img_155.PNG,shake,,,,,11.62656358580441,3.343136702086178
CLAHE_NAFNet,img_156.PNG,shake,,,,,15.972612680008451,5.880488553130391
CLAHE_NAFNet,img_157.PNG,shake,,,,,4.857111551791481,2.496903599878732
CLAHE_NAFNet,img_158.PNG,shake,,,,,3.6995167247707,2.073002705002631
CLAHE_NAFNet,img_159.PNG,shake,,,,,34.010058588465064,5.508997437495486
CLAHE_NAFNet,img_160.PNG,shake,,,,,20.996187903850036,6.446758307412542
CLAHE_NAFNet,img_161.PNG,shake,,,,,7.97379683491703,3.0810519415887008
CLAHE_NAFNet,img_162.PNG,shake,,,,,1.9161902241623872,0.9508434604385421
CLAHE_NAFNet,img_163.PNG,shake,,,,,3.157010077958033,2.2637917403755243
CLAHE_NAFNet,img_164.PNG,shake,,,,,2.889175792575171,2.088438985131335
CLAHE_NAFNet,img_165.PNG,shake,,,,,9.681342649492393,4.355292324079235
CLAHE_NAFNet,img_166.PNG,shake,,,,,8.096993045354719,3.6961002843710897
CLAHE_NAFNet,img_167.PNG,shake,,,,,9.29155951100264,4.458322412632953
CLAHE_NAFNet,img_168.PNG,shake,,,,,4.724942627395011,2.913236459225314
CLAHE_NAFNet,img_169.PNG,shake,,,,,8.364092862824723,3.2359790041093133
ZeroDCE_Wiener,img_1.PNG,shake,,,,,1256.737474427631,22.41357088873348
ZeroDCE_Wiener,img_2.PNG,shake,,,,,1463.3970271050107,34.271115911160344
ZeroDCE_Wiener,img_3.PNG,shake,,,,,879.4609395703656,24.363746333528233
ZeroDCE_Wiener,img_4.PNG,shake,,,,,1629.4229830813108,37.621607381588014
ZeroDCE_Wiener,img_5.PNG,shake,,,,,1187.6655511803517,31.619418189114867
ZeroDCE_Wiener,img_6.PNG,shake,,,,,1131.3344546783758,31.501500579176223
ZeroDCE_Wiener,img_7.PNG,shake,,,,,958.4998730386908,29.729482441842922
ZeroDCE_Wiener,img_8.PNG,shake,,,,,986.475494902352,30.172090780899474
ZeroDCE_Wiener,img_9.PNG,shake,,,,,928.150751229568,31.087226710476227
ZeroDCE_Wiener,img_10.PNG,shake,,,,,1993.062274055714,46.82498460226156
ZeroDCE_Wiener,img_11.PNG,shake,,,,,1823.975438658284,38.45240482922301
ZeroDCE_Wiener,img_12.PNG,shake,,,,,3776.7359665825174,59.59129258572501
ZeroDCE_Wiener,img_13.PNG,shake,,,,,1783.6362846585064,34.34985126299292
ZeroDCE_Wiener,img_14.PNG,shake,,,,,1961.2988374129072,36.977172137694325
ZeroDCE_Wiener,img_15.PNG,shake,,,,,1973.0834872332775,47.77677144006809
ZeroDCE_Wiener,img_16.PNG,shake,,,,,2698.136769113072,56.87901465937972
ZeroDCE_Wiener,img_17.PNG,shake,,,,,1490.829780439178,30.50292751168281
ZeroDCE_Wiener,img_18.PNG,shake,,,,,1710.4625032892236,37.224973874867
ZeroDCE_Wiener,img_19.PNG,shake,,,,,1212.7688521341697,31.197191392091526
ZeroDCE_Wiener,img_20.PNG,shake,,,,,1403.411361165286,29.71541956747891
ZeroDCE_Wiener,img_21.PNG,shake,,,,,391.99802902430883,10.619148373651232
ZeroDCE_Wiener,img_22.PNG,shake,,,,,441.9285528633324,12.816688631283435
ZeroDCE_Wiener,img_23.PNG,shake,,,,,1522.5470288199026,32.9301379142513
ZeroDCE_Wiener,img_24.PNG,shake,,,,,1454.9304951088511,27.7933762888319
ZeroDCE_Wiener,img_25.PNG,shake,,,,,1258.7650490049061,22.656928781985517
ZeroDCE_Wiener,img_26.PNG,shake,,,,,1431.046742809417,21.945637259479
ZeroDCE_Wiener,img_27.PNG,shake,,,,,1426.5402604670585,22.67639441821861
ZeroDCE_Wiener,img_28.PNG,shake,,,,,1469.7774961963,23.54215528570051
ZeroDCE_Wiener,img_29.PNG,shake,,,,,1462.7059175549798,27.162658206542055
ZeroDCE_Wiener,img_30.PNG,shake,,,,,783.6230231590233,14.981859095890396
ZeroDCE_Wiener,img_31.PNG,shake,,,,,768.5248132820598,15.390955892024799
ZeroDCE_Wiener,img_32.PNG,shake,,,,,1204.1979357182654,28.302666275606427
ZeroDCE_Wiener,img_33.PNG,shake,,,,,994.025945806433,24.741348154430817
ZeroDCE_Wiener,img_34.PNG,shake,,,,,774.1728782988935,15.077544001022524
ZeroDCE_Wiener,img_35.PNG,shake,,,,,721.5994521482967,13.850259484973941
ZeroDCE_Wiener,img_36.PNG,shake,,,,,936.1685354185427,18.808940243048934
ZeroDCE_Wiener,img_37.PNG,shake,,,,,1047.613230450428,23.84573958739971
ZeroDCE_Wiener,img_38.PNG,shake,,,,,1358.5142568361669,29.55256537465546
ZeroDCE_Wiener,img_39.PNG,shake,,,,,992.9744133601156,21.402448288950506
ZeroDCE_Wiener,img_40.PNG,shake,,,,,701.8531007863247,17.85729317110404
ZeroDCE_Wiener,img_41.PNG,shake,,,,,872.5127412512526,18.966457436901575
ZeroDCE_Wiener,img_42.PNG,shake,,,,,868.0562228258875,17.52089233073918
ZeroDCE_Wiener,img_43.PNG,shake,,,,,796.5431915718982,18.1073397442949
ZeroDCE_Wiener,img_44.PNG,shake,,,,,848.2720958452885,18.380279719071957
ZeroDCE_Wiener,img_45.PNG,shake,,,,,805.4969004711421,18.146814478747128
ZeroDCE_Wiener,img_46.PNG,shake,,,,,938.6671028121024,21.26627453121461
ZeroDCE_Wiener,img_47.PNG,shake,,,,,1217.6691763738015,29.288642800514417
ZeroDCE_Wiener,img_48.PNG,shake,,,,,900.8822979082854,23.84053697352675
ZeroDCE_Wiener,img_49.PNG,shake,,,,,589.5958140009507,15.05767534851047
ZeroDCE_Wiener,img_50.PNG,shake,,,,,968.4571476478894,17.502239191084666
ZeroDCE_Wiener,img_51.PNG,shake,,,,,534.26058875293,18.084023280006008
ZeroDCE_Wiener,img_52.PNG,shake,,,,,889.2470272910991,20.00359831071827
ZeroDCE_Wiener,img_53.PNG,shake,,,,,2167.1666419890944,48.347370743181926
ZeroDCE_Wiener,img_54.PNG,shake,,,,,856.4668756303237,19.931116213851595
ZeroDCE_Wiener,img_55.PNG,shake,,,,,5056.127545434088,59.323978796416
ZeroDCE_Wiener,img_56.PNG,shake,,,,,2962.217173793161,36.42879910728159
ZeroDCE_Wiener,img_57.PNG,shake,,,,,2549.272090198889,34.13297251855918
ZeroDCE_Wiener,img_58.PNG,shake,,,,,2475.030196278604,31.283946525642218
ZeroDCE_Wiener,img_59.PNG,shake,,,,,2132.170236396719,31.91632109287803
ZeroDCE_Wiener,img_60.PNG,shake,,,,,1758.5966354800562,27.301068331844906
ZeroDCE_Wiener,img_61.PNG,shake,,,,,4019.377666203457,51.332423887814166
ZeroDCE_Wiener,img_62.PNG,shake,,,,,4327.544083195303,64.20439750617865
ZeroDCE_Wiener,img_63.PNG,shake,,,,,7310.935683174105,91.40733592658457
ZeroDCE_Wiener,img_64.PNG,shake,,,,,2969.7099231226407,41.2222564089705
ZeroDCE_Wiener,img_65.PNG,shake,,,,,2139.052499019574,28.17082852302851
ZeroDCE_Wiener,img_66.PNG,shake,,,,,2996.932705729943,32.84934995155105
ZeroDCE_Wiener,img_67.PNG,shake,,,,,4876.791410951762,49.142142725698804
ZeroDCE_Wiener,img_68.PNG,shake,,,,,5139.021875755996,57.76473441114085
ZeroDCE_Wiener,img_69.PNG,shake,,,,,4368.050681876247,53.9344416112238
ZeroDCE_Wiener,img_70.PNG,shake,,,,,2513.5999955079697,39.06378414130344
ZeroDCE_Wiener,img_71.PNG,shake,,,,,2268.426046459103,26.670903659852254
ZeroDCE_Wiener,img_72.PNG,shake,,,,,1884.2824761283673,24.294900297384608
ZeroDCE_Wiener,img_73.PNG,shake,,,,,1602.2394854233473,22.58457234179833
ZeroDCE_Wiener,img_74.PNG,shake,,,,,2684.683007490128,23.751811641562615
ZeroDCE_Wiener,img_75.PNG,shake,,,,,1613.9757776698962,18.384442177444857
ZeroDCE_Wiener,img_76.PNG,shake,,,,,3031.5869307144967,30.160015084920325
ZeroDCE_Wiener,img_77.PNG,shake,,,,,3616.9056570229673,40.56056461834934
ZeroDCE_Wiener,img_78.PNG,shake,,,,,1893.822888287071,28.72600475297302
ZeroDCE_Wiener,img_79.PNG,shake,,,,,2591.9640074127674,31.494894958483687
ZeroDCE_Wiener,img_80.PNG,shake,,,,,1031.8877212122336,15.731316201914202
ZeroDCE_Wiener,img_81.PNG,shake,,,,,817.3199457074168,15.170515102053388
ZeroDCE_Wiener,img_82.PNG,shake,,,,,773.4015048704729,14.770174911020973
ZeroDCE_Wiener,img_83.PNG,shake,,,,,960.7265116059643,16.949614326643353
ZeroDCE_Wiener,img_84.PNG,shake,,,,,1076.678622488371,20.801722962727837
ZeroDCE_Wiener,img_85.PNG,shake,,,,,861.7683091796058,23.622207256581365
ZeroDCE_Wiener,img_86.PNG,shake,,,,,952.5408878554952,26.72783060208684
ZeroDCE_Wiener,img_87.PNG,shake,,,,,870.1200869574244,22.274016897185632
ZeroDCE_Wiener,img_88.PNG,shake,,,,,651.4055184495077,17.027805748580185
ZeroDCE_Wiener,img_89.PNG,shake,,,,,773.6702147092934,14.98266728832124
ZeroDCE_Wiener,img_90.PNG,shake,,,,,969.3741848743999,16.62512617813144
ZeroDCE_Wiener,img_91.PNG,shake,,,,,873.2950316760139,18.11225817890874
ZeroDCE_Wiener,img_92.PNG,shake,,,,,665.9732167857347,15.73969559839304
ZeroDCE_Wiener,img_93.PNG,shake,,,,,1000.1977760158707,25.358462628187493
ZeroDCE_Wiener,img_94.PNG,shake,,,,,1024.2392496337088,25.176453399059785
ZeroDCE_Wiener,img_95.PNG,shake,,,,,797.9692113719262,18.404598235853374
ZeroDCE_Wiener,img_96.PNG,shake,,,,,743.8054744574379,20.411285607519655
ZeroDCE_Wiener,img_97.PNG,shake,,,,,672.583560278019,17.053821454386338
ZeroDCE_Wiener,img_98.PNG,shake,,,,,1055.567538754999,20.15021936734373
ZeroDCE_Wiener,img_99.PNG,shake,,,,,1069.327752947649,21.477372940987866
ZeroDCE_Wiener,img_100.PNG,shake,,,,,726.5858974622282,14.45039063481077
ZeroDCE_Wiener,img_101.PNG,shake,,,,,901.1385241176214,22.065539763680885
ZeroDCE_Wiener,img_102.PNG,shake,,,,,972.9095264394138,21.838460059133133
ZeroDCE_Wiener,img_103.PNG,shake,,,,,823.6419912020841,18.722447007093532
ZeroDCE_Wiener,img_104.PNG,shake,,,,,881.1707669211023,19.03243799458733
ZeroDCE_Wiener,img_105.PNG,shake,,,,,857.6505445189106,19.43041108640898
ZeroDCE_Wiener,img_106.PNG,shake,,,,,759.0632836216818,20.497125595609766
ZeroDCE_Wiener,img_107.PNG,shake,,,,,707.4458597270997,17.78846234813813
ZeroDCE_Wiener,img_108.PNG,shake,,,,,761.8699611893728,17.9384897129038
ZeroDCE_Wiener,img_109.PNG,shake,,,,,777.5321618075507,17.681492391565765
ZeroDCE_Wiener,img_110.PNG,shake,,,,,698.5427269335449,13.989854967765718
ZeroDCE_Wiener,img_111.PNG,shake,,,,,669.1341406496635,16.87528993946008
ZeroDCE_Wiener,img_112.PNG,shake,,,,,839.3650219585667,16.564372009069352
ZeroDCE_Wiener,img_113.PNG,shake,,,,,885.7253442292076,17.363038416035412
ZeroDCE_Wiener,img_114.PNG,shake,,,,,531.6588354364567,14.189854939064888
ZeroDCE_Wiener,img_115.PNG,shake,,,,,954.6604068390279,23.522340739686275
ZeroDCE_Wiener,img_116.PNG,shake,,,,,1281.6383226551447,28.784392764240312
ZeroDCE_Wiener,img_117.PNG,shake,,,,,1080.6471229271697,26.544507656321766
ZeroDCE_Wiener,img_118.PNG,shake,,,,,1237.2142511931959,31.61544316459169
ZeroDCE_Wiener,img_119.PNG,shake,,,,,1113.6686292953057,25.659045231340944
ZeroDCE_Wiener,img_120.PNG,shake,,,,,827.941866406368,18.969999814303183
ZeroDCE_Wiener,img_121.PNG,shake,,,,,618.929763867488,16.322943187969983
ZeroDCE_Wiener,img_122.PNG,shake,,,,,1077.3884939732802,19.679118471502985
ZeroDCE_Wiener,img_123.PNG,shake,,,,,952.598729684207,16.91973203726722
ZeroDCE_Wiener,img_124.PNG,shake,,,,,1034.8898722558158,29.26154580796317
ZeroDCE_Wiener,img_125.PNG,shake,,,,,836.0057992305735,24.96863535228797
ZeroDCE_Wiener,img_126.PNG,shake,,,,,1067.2915629322747,26.45356696567809
ZeroDCE_Wiener,img_127.PNG,shake,,,,,957.6608514612964,22.004124026821003
ZeroDCE_Wiener,img_128.PNG,shake,,,,,1012.2896202991061,18.910632584294106
ZeroDCE_Wiener,img_129.PNG,shake,,,,,1110.4175956809886,22.273005103667117
ZeroDCE_Wiener,img_130.PNG,shake,,,,,837.5705435481685,14.838897921397129
ZeroDCE_Wiener,img_131.PNG,shake,,,,,638.9774003330618,13.04202438855991
ZeroDCE_Wiener,img_132.PNG,shake,,,,,760.1169411224315,14.637253701210032
ZeroDCE_Wiener,img_133.PNG,shake,,,,,908.813521714949,21.80888961916262
ZeroDCE_Wiener,img_134.PNG,shake,,,,,1277.048093422184,28.411029143767724
ZeroDCE_Wiener,img_135.PNG,shake,,,,,1178.0229939483088,27.167399632764536
ZeroDCE_Wiener,img_136.PNG,shake,,,,,695.2521376144612,16.4734177475081
ZeroDCE_Wiener,img_137.PNG,shake,,,,,1082.0615156381323,23.311025720764604
ZeroDCE_Wiener,img_138.PNG,shake,,,,,780.8499366996289,17.623739403180064
ZeroDCE_Wiener,img_139.PNG,shake,,,,,204.49917556299783,5.017949600177088
ZeroDCE_Wiener,img_140.PNG,shake,,,,,593.3496736475423,13.559797605778021
ZeroDCE_Wiener,img_141.PNG,shake,,,,,665.8452306721111,18.387276783826845
ZeroDCE_Wiener,img_142.PNG,shake,,,,,1485.5600448373011,36.56668321729703
ZeroDCE_Wiener,img_143.PNG,shake,,,,,1338.64823750262,33.22665363432002
ZeroDCE_Wiener,img_144.PNG,shake,,,,,1575.7092428123826,37.69017148828162
ZeroDCE_Wiener,img_145.PNG,shake,,,,,1645.8872458531016,38.71783869966334
ZeroDCE_Wiener,img_146.PNG,shake,,,,,1702.30063330261,39.38413976795298
ZeroDCE_Wiener,img_147.PNG,shake,,,,,1555.4015823999412,38.98174563066763
ZeroDCE_Wiener,img_148.PNG,shake,,,,,1506.125471710206,38.81275356459009
ZeroDCE_Wiener,img_149.PNG,shake,,,,,1710.6596817074492,33.34438065893775
ZeroDCE_Wiener,img_150.PNG,shake,,,,,883.2247169795647,16.896887141104415
ZeroDCE_Wiener,img_151.PNG,shake,,,,,508.6565670715511,12.255105601174625
ZeroDCE_Wiener,img_152.PNG,shake,,,,,931.1594122351306,18.53192207672265
ZeroDCE_Wiener,img_153.PNG,shake,,,,,1467.6373729757024,40.70524532806747
ZeroDCE_Wiener,img_154.PNG,shake,,,,,1344.4650943929073,27.812730661424208
ZeroDCE_Wiener,img_155.PNG,shake,,,,,843.3433067025729,17.711329692673427
ZeroDCE_Wiener,img_156.PNG,shake,,,,,1021.5194474577584,22.631018402159057
ZeroDCE_Wiener,img_157.PNG,shake,,,,,663.3630536909483,14.473210188672768
ZeroDCE_Wiener,img_158.PNG,shake,,,,,987.1837218223675,18.055928923088164
ZeroDCE_Wiener,img_159.PNG,shake,,,,,1320.663577411024,22.342623369924585
ZeroDCE_Wiener,img_160.PNG,shake,,,,,647.9108767963106,18.627387864188645
ZeroDCE_Wiener,img_161.PNG,shake,,,,,874.3770207122391,19.541744943188075
ZeroDCE_Wiener,img_162.PNG,shake,,,,,419.94636715908365,8.714337025624863
ZeroDCE_Wiener,img_163.PNG,shake,,,,,962.5869232246233,20.20058631685055
ZeroDCE_Wiener,img_164.PNG,shake,,,,,1095.7803682866027,19.841411803652782
ZeroDCE_Wiener,img_165.PNG,shake,,,,,1402.3244682114303,30.024479491885938
ZeroDCE_Wiener,img_166.PNG,shake,,,,,1133.3659327826208,24.69233022749192
ZeroDCE_Wiener,img_167.PNG,shake,,,,,1168.5512114682624,27.197439972247718
ZeroDCE_Wiener,img_168.PNG,shake,,,,,936.8056900201616,21.012872217874662
ZeroDCE_Wiener,img_169.PNG,shake,,,,,878.5101147817587,19.37350197570439
ZeroDCE_NAFNet,img_1.PNG,shake,,,,,31.652498926637904,7.471012433244341
ZeroDCE_NAFNet,img_2.PNG,shake,,,,,58.19655490925284,12.51042050161144
ZeroDCE_NAFNet,img_3.PNG,shake,,,,,24.92345498262822,8.865670654998759
ZeroDCE_NAFNet,img_4.PNG,shake,,,,,57.766087156182245,12.73052475002369
ZeroDCE_NAFNet,img_5.PNG,shake,,,,,69.6048244775729,13.236559432532546
ZeroDCE_NAFNet,img_6.PNG,shake,,,,,50.694704030048015,11.923179848832
ZeroDCE_NAFNet,img_7.PNG,shake,,,,,40.74683538287601,12.245462891659685
ZeroDCE_NAFNet,img_8.PNG,shake,,,,,46.50296157909593,12.381543382043686
ZeroDCE_NAFNet,img_9.PNG,shake,,,,,31.112693358990526,11.950456428026442
ZeroDCE_NAFNet,img_10.PNG,shake,,,,,56.85593238934299,14.98638568655351
ZeroDCE_NAFNet,img_11.PNG,shake,,,,,64.6351994048519,11.397184352667901
ZeroDCE_NAFNet,img_12.PNG,shake,,,,,176.544131165805,20.708095180071062
ZeroDCE_NAFNet,img_13.PNG,shake,,,,,74.27499984397096,12.25660419587052
ZeroDCE_NAFNet,img_14.PNG,shake,,,,,62.325969990559614,12.72006373554083
ZeroDCE_NAFNet,img_15.PNG,shake,,,,,71.87093553471445,18.6603221556212
ZeroDCE_NAFNet,img_16.PNG,shake,,,,,113.05460185514399,19.46525328053452
ZeroDCE_NAFNet,img_17.PNG,shake,,,,,43.89626997971492,10.542647402145406
ZeroDCE_NAFNet,img_18.PNG,shake,,,,,71.36115359711532,13.273289550591876
ZeroDCE_NAFNet,img_19.PNG,shake,,,,,48.66856476218931,13.085007553007188
ZeroDCE_NAFNet,img_20.PNG,shake,,,,,52.85371104462745,9.956438883289144
ZeroDCE_NAFNet,img_21.PNG,shake,,,,,25.249223303741562,4.433987772503218
ZeroDCE_NAFNet,img_22.PNG,shake,,,,,26.662991793324206,4.995786338172376
ZeroDCE_NAFNet,img_23.PNG,shake,,,,,50.35595747914352,11.83381730622726
ZeroDCE_NAFNet,img_24.PNG,shake,,,,,57.255212771032106,10.588935089295031
ZeroDCE_NAFNet,img_25.PNG,shake,,,,,37.05717093307726,8.073689599672951
ZeroDCE_NAFNet,img_26.PNG,shake,,,,,35.95713416939196,7.256344492957644
ZeroDCE_NAFNet,img_27.PNG,shake,,,,,43.58671449964966,8.034792170400166
ZeroDCE_NAFNet,img_28.PNG,shake,,,,,58.97123146868705,8.247169222740562
ZeroDCE_NAFNet,img_29.PNG,shake,,,,,69.63779429830466,11.03100012298422
ZeroDCE_NAFNet,img_30.PNG,shake,,,,,8.216982821737457,5.524229354318598
ZeroDCE_NAFNet,img_31.PNG,shake,,,,,11.377984001471614,6.026198529757331
ZeroDCE_NAFNet,img_32.PNG,shake,,,,,38.70065956944768,9.53709729198885
ZeroDCE_NAFNet,img_33.PNG,shake,,,,,43.33397748439756,9.332217849240756
ZeroDCE_NAFNet,img_34.PNG,shake,,,,,17.481207177419687,5.091484676916671
ZeroDCE_NAFNet,img_35.PNG,shake,,,,,19.090568780738188,4.70257510928093
ZeroDCE_NAFNet,img_36.PNG,shake,,,,,49.128426930991125,6.901851540162586
ZeroDCE_NAFNet,img_37.PNG,shake,,,,,50.03579699976023,9.239015334861005
ZeroDCE_NAFNet,img_38.PNG,shake,,,,,54.042911494425795,10.851334896439448
ZeroDCE_NAFNet,img_39.PNG,shake,,,,,23.699240172095323,7.152140067735207
ZeroDCE_NAFNet,img_40.PNG,shake,,,,,17.97465019976749,6.435220834591835
ZeroDCE_NAFNet,img_41.PNG,shake,,,,,25.091221568268093,6.224101917938181
ZeroDCE_NAFNet,img_42.PNG,shake,,,,,23.39709702984034,6.368353912579886
ZeroDCE_NAFNet,img_43.PNG,shake,,,,,20.0967858611447,6.318425734287248
ZeroDCE_NAFNet,img_44.PNG,shake,,,,,21.609708975257906,6.823712853760945
ZeroDCE_NAFNet,img_45.PNG,shake,,,,,19.857218928623244,6.451805886892281
ZeroDCE_NAFNet,img_46.PNG,shake,,,,,16.865980597550912,7.475079551585493
ZeroDCE_NAFNet,img_47.PNG,shake,,,,,24.21273010215796,8.767744739540838
ZeroDCE_NAFNet,img_48.PNG,shake,,,,,26.715650038395193,8.327896824593106
ZeroDCE_NAFNet,img_49.PNG,shake,,,,,14.489376414609282,4.979116427835881
ZeroDCE_NAFNet,img_50.PNG,shake,,,,,27.877608394106808,5.547188598010742
ZeroDCE_NAFNet,img_51.PNG,shake,,,,,21.34885073005742,7.33463018319717
ZeroDCE_NAFNet,img_52.PNG,shake,,,,,21.97946270831228,6.886487046511206
ZeroDCE_NAFNet,img_53.PNG,shake,,,,,58.20164824253263,17.11099695719137
ZeroDCE_NAFNet,img_54.PNG,shake,,,,,19.159628212582426,7.094674311547773
ZeroDCE_NAFNet,img_55.PNG,shake,,,,,136.6939904465012,15.312076642466062
ZeroDCE_NAFNet,img_56.PNG,shake,,,,,60.413886108480796,9.053339320272956
ZeroDCE_NAFNet,img_57.PNG,shake,,,,,27627.273498129794,102.91512908738285
ZeroDCE_NAFNet,img_58.PNG,shake,,,,,53.312089166642856,7.469401226588409
ZeroDCE_NAFNet,img_59.PNG,shake,,,,,30002.51180277394,96.42301094622879
ZeroDCE_NAFNet,img_60.PNG,shake,,,,,4223.545248130383,22.165008578820423
ZeroDCE_NAFNet,img_61.PNG,shake,,,,,78.89018809382284,11.798045928204456
ZeroDCE_NAFNet,img_62.PNG,shake,,,,,101.0777925914429,15.760494152699822
ZeroDCE_NAFNet,img_63.PNG,shake,,,,,170.05287525333185,17.450091053363664
ZeroDCE_NAFNet,img_64.PNG,shake,,,,,63.385560863918684,7.503821821694328
ZeroDCE_NAFNet,img_65.PNG,shake,,,,,34.62550130417379,5.828857530218608
ZeroDCE_NAFNet,img_66.PNG,shake,,,,,70.71984465010713,8.124728715870873
ZeroDCE_NAFNet,img_67.PNG,shake,,,,,162.44619370288402,12.2606402758388
ZeroDCE_NAFNet,img_68.PNG,shake,,,,,2207.3603551823358,24.772627770575436
ZeroDCE_NAFNet,img_69.PNG,shake,,,,,26846.41858219541,102.20880785024853
ZeroDCE_NAFNet,img_70.PNG,shake,,,,,38634.111213279684,129.83413457208528
ZeroDCE_NAFNet,img_71.PNG,shake,,,,,53.526919785638825,6.310200300447878
ZeroDCE_NAFNet,img_72.PNG,shake,,,,,35.61052233296506,4.890384880290765
ZeroDCE_NAFNet,img_73.PNG,shake,,,,,46.047361065830366,5.3375423790026115
ZeroDCE_NAFNet,img_74.PNG,shake,,,,,82.16870474425937,6.219067635661113
ZeroDCE_NAFNet,img_75.PNG,shake,,,,,44.58855504156585,5.107184823239908
ZeroDCE_NAFNet,img_76.PNG,shake,,,,,81.73562103703168,7.990786697455464
ZeroDCE_NAFNet,img_77.PNG,shake,,,,,87.53829263931132,10.99081953400943
ZeroDCE_NAFNet,img_78.PNG,shake,,,,,33.3716020876875,7.865947167703546
ZeroDCE_NAFNet,img_79.PNG,shake,,,,,49.686436429851895,7.384049225671519
ZeroDCE_NAFNet,img_80.PNG,shake,,,,,9.64389120898857,3.6587257364592687
ZeroDCE_NAFNet,img_81.PNG,shake,,,,,16.79765720637799,4.678383962146534
ZeroDCE_NAFNet,img_82.PNG,shake,,,,,13.865205779730426,3.864553738691811
ZeroDCE_NAFNet,img_83.PNG,shake,,,,,16.914477200603127,4.505817995266278
ZeroDCE_NAFNet,img_84.PNG,shake,,,,,25.599060789314237,6.286743448214874
ZeroDCE_NAFNet,img_85.PNG,shake,,,,,32.84541793336902,7.6539687353045425
ZeroDCE_NAFNet,img_86.PNG,shake,,,,,34.76374415607309,9.17956471356124
ZeroDCE_NAFNet,img_87.PNG,shake,,,,,25.643141237346473,7.642967760188444
ZeroDCE_NAFNet,img_88.PNG,shake,,,,,19.128333652525107,5.7775729438467796
ZeroDCE_NAFNet,img_89.PNG,shake,,,,,14.787001050125607,4.582475436467628
ZeroDCE_NAFNet,img_90.PNG,shake,,,,,22.04991011617344,5.120704521979174
ZeroDCE_NAFNet,img_91.PNG,shake,,,,,26.1068025573986,6.752958030252404
ZeroDCE_NAFNet,img_92.PNG,shake,,,,,19.04534263060941,5.87408207213247
ZeroDCE_NAFNet,img_93.PNG,shake,,,,,38.477670638563424,9.719909973193342
ZeroDCE_NAFNet,img_94.PNG,shake,,,,,39.360216858674725,10.136385058571447
ZeroDCE_NAFNet,img_95.PNG,shake,,,,,21.539866804009645,6.425921857057357
ZeroDCE_NAFNet,img_96.PNG,shake,,,,,24.523380768174622,8.039505776211763
ZeroDCE_NAFNet,img_97.PNG,shake,,,,,19.799684617114565,6.022980853719086
ZeroDCE_NAFNet,img_98.PNG,shake,,,,,25.368448056189255,5.749014261870771
ZeroDCE_NAFNet,img_99.PNG,shake,,,,,27.099008900802406,6.55042435229605
ZeroDCE_NAFNet,img_100.PNG,shake,,,,,12.620075429207956,4.364692497250174
ZeroDCE_NAFNet,img_101.PNG,shake,,,,,20.877779114322173,7.3662726417059865
ZeroDCE_NAFNet,img_102.PNG,shake,,,,,20.256686980710324,6.943047934791692
ZeroDCE_NAFNet,img_103.PNG,shake,,,,,25.45444029524934,5.706770125852037
ZeroDCE_NAFNet,img_104.PNG,shake,,,,,24.591071493115383,5.476334902606374
ZeroDCE_NAFNet,img_105.PNG,shake,,,,,23.217620564150025,5.52969810311151
ZeroDCE_NAFNet,img_106.PNG,shake,,,,,36.01333661182217,7.3006737689724535
ZeroDCE_NAFNet,img_107.PNG,shake,,,,,18.166349541970273,5.604103742610362
ZeroDCE_NAFNet,img_108.PNG,shake,,,,,9.231264623384556,5.134053867418997
ZeroDCE_NAFNet,img_109.PNG,shake,,,,,12.363147833897774,4.9195343456342915
ZeroDCE_NAFNet,img_110.PNG,shake,,,,,10.697738809211469,3.660090915586602
ZeroDCE_NAFNet,img_111.PNG,shake,,,,,21.4101006611763,5.733637514781843
ZeroDCE_NAFNet,img_112.PNG,shake,,,,,17.783393186042616,5.112055698191007
ZeroDCE_NAFNet,img_113.PNG,shake,,,,,27.050172205716645,5.228599645498909
ZeroDCE_NAFNet,img_114.PNG,shake,,,,,15.999867543203884,5.232407761327533
ZeroDCE_NAFNet,img_115.PNG,shake,,,,,29.666450995775143,8.8132239434122
ZeroDCE_NAFNet,img_116.PNG,shake,,,,,40.074690634226855,9.730212187693134
ZeroDCE_NAFNet,img_117.PNG,shake,,,,,28.910530637200047,8.97490420383006
ZeroDCE_NAFNet,img_118.PNG,shake,,,,,31.343669031192725,10.809349103984973
ZeroDCE_NAFNet,img_119.PNG,shake,,,,,28.462642868712756,8.232738049380634
ZeroDCE_NAFNet,img_120.PNG,shake,,,,,25.929138937401422,6.066015691913174
ZeroDCE_NAFNet,img_121.PNG,shake,,,,,10.728393811661137,5.268837675102939
ZeroDCE_NAFNet,img_122.PNG,shake,,,,,21.869175789160202,4.984845756072084
ZeroDCE_NAFNet,img_123.PNG,shake,,,,,26.968230561671593,5.150167144148055
ZeroDCE_NAFNet,img_124.PNG,shake,,,,,43.11657836572869,9.040709335303827
