Task,Filename,NIQE,BRISQUE,MANIQA,Entropy,Tenengrad,LOE
LowLight_ZeroDCE,img_51.PNG,6.7501234362500115,90.32098388671875,0.25534775853157043,2.824635,792.3059709480123,203.5512
LowLight_ZeroDCE,img_52.PNG,7.934816644354363,80.28717041015625,0.23863624036312103,2.7583516,851.3671164627931,271.5266
LowLight_ZeroDCE,img_53.PNG,6.113044504737477,57.70892333984375,0.18362398445606232,3.155834,2685.885884301733,489.1659
LowLight_ZeroDCE,img_54.PNG,6.94752352523218,79.3912353515625,0.21458745002746582,2.3012724,935.5181804281345,291.547
LowLight_ZeroDCE,img_55.PNG,4.669354418124561,20.17108154296875,0.23825347423553467,4.29191,3181.6184531090726,427.8714
LowLight_ZeroDCE,img_56.PNG,5.753691428466058,38.11224365234375,0.2566186785697937,3.7381372,1358.9379778287462,338.1937
LowLight_ZeroDCE,img_57.PNG,7.195547140344619,42.66888427734375,0.24764195084571838,3.0611258,1328.7426962283384,454.0861
LowLight_ZeroDCE,img_58.PNG,6.117030894273632,54.28802490234375,0.2582131624221802,2.2519135,1398.5855122324158,526.8809
LowLight_ZeroDCE,img_59.PNG,6.634480124092733,50.91363525390625,0.21432079374790192,1.8987349,1325.3898878695209,918.4934
LowLight_ZeroDCE,img_60.PNG,6.966303953712716,72.84869384765625,0.23069451749324799,1.2351213,1565.8119202344546,1111.9642
LowLight_ZeroDCE,img_61.PNG,4.6668097465716905,37.08563232421875,0.2468082755804062,3.8272488,1650.496892201835,545.4454
LowLight_ZeroDCE,img_62.PNG,3.8783567779519923,26.95330810546875,0.2472762018442154,4.7004457,2274.120235728848,420.062
LowLight_ZeroDCE,img_63.PNG,4.067091550243301,14.89312744140625,0.27303874492645264,5.0177712,3309.816869266055,681.9181
LowLight_ZeroDCE,img_64.PNG,5.799559677919028,35.50225830078125,0.29189664125442505,3.9966516,1300.0360282874617,386.43
LowLight_ZeroDCE,img_65.PNG,7.987288327947898,37.59515380859375,0.2599968910217285,3.3164806,820.5022336901121,280.4041
LowLight_ZeroDCE,img_66.PNG,7.4410881172166015,41.00946044921875,0.24834726750850677,2.7427492,1453.9127344546382,373.5088
LowLight_ZeroDCE,img_67.PNG,4.8143687637227535,53.65643310546875,0.28789815306663513,2.6109233,4050.767601936799,931.1359
LowLight_ZeroDCE,img_68.PNG,5.257359862087512,24.79315185546875,0.24553869664669037,4.5424995,3144.478033893986,509.2894
LowLight_ZeroDCE,img_69.PNG,5.11974897318397,24.73040771484375,0.23772762715816498,4.1568465,2393.9451490825686,435.89
LowLight_ZeroDCE,img_70.PNG,5.854021730671503,25.75482177734375,0.2458154857158661,4.565053,1187.884742609582,248.1596
LowLight_ZeroDCE,img_71.PNG,7.380053416885069,50.57049560546875,0.23661933839321136,2.2710745,865.3960792558613,347.4836
LowLight_ZeroDCE,img_72.PNG,7.558259373137608,60.918701171875,0.23250387609004974,2.0949852,906.7751809378185,353.1682
LowLight_ZeroDCE,img_73.PNG,8.371977298296311,82.951416015625,0.23285794258117676,1.4927819,1241.309768093782,474.1751
LowLight_ZeroDCE,img_74.PNG,6.260627766920243,86.19781494140625,0.2795518934726715,0.98841846,1846.5402803261977,264.0377
LowLight_ZeroDCE,img_75.PNG,6.916962682528916,88.3028564453125,0.2588052749633789,1.1330787,1139.3802127930683,204.3235
LowLight_ZeroDCE,img_76.PNG,6.2347589968211174,75.94915771484375,0.25848740339279175,1.8923576,1834.0262945973495,349.6262
LowLight_ZeroDCE,img_77.PNG,6.315295848603448,33.53289794921875,0.21720561385154724,3.694102,2092.1796610601427,462.2112
LowLight_ZeroDCE,img_78.PNG,8.135665774539897,38.24285888671875,0.2296709567308426,3.1034594,773.824382008155,459.6952
LowLight_ZeroDCE,img_79.PNG,6.880206240495162,43.07489013671875,0.24299032986164093,3.2308712,1141.2762716615698,414.4336
LowLight_ZeroDCE,img_80.PNG,9.27995131190819,74.93023681640625,0.23466350138187408,2.1178246,380.9739602446483,175.975
LowLight_ZeroDCE,img_81.PNG,8.027980688814491,74.79852294921875,0.23249223828315735,2.2528603,560.7973853211009,206.6836
LowLight_ZeroDCE,img_82.PNG,9.575629743483486,78.08367919921875,0.24389919638633728,2.6327043,564.3846661569827,166.6724
LowLight_ZeroDCE,img_83.PNG,8.258548370583666,73.69915771484375,0.24021653831005096,2.4584482,538.4957313965341,160.1754
LowLight_ZeroDCE,img_84.PNG,7.697284760457089,74.84710693359375,0.23560543358325958,2.36402,913.8692787971457,253.2908
LowLight_ZeroDCE,img_85.PNG,6.18360433255838,71.33343505859375,0.23768368363380432,3.3055158,1147.4823445463812,240.5445
LowLight_ZeroDCE,img_86.PNG,5.867877700247621,68.75482177734375,0.23999635875225067,3.6595416,1337.29625891947,265.6198
LowLight_ZeroDCE,img_87.PNG,6.700881741610551,73.90374755859375,0.22919942438602448,3.7142394,957.9487576452599,290.4838
LowLight_ZeroDCE,img_88.PNG,7.754789679599419,83.27252197265625,0.24162861704826355,2.8015552,863.4772986748216,239.7961
LowLight_ZeroDCE,img_89.PNG,7.934872577989017,76.224609375,0.22833126783370972,2.057078,552.656745667686,188.6234
LowLight_ZeroDCE,img_90.PNG,7.621241141863773,73.85491943359375,0.23392221331596375,1.8430561,688.8923509174311,206.6732
LowLight_ZeroDCE,img_91.PNG,7.46811628565844,76.07720947265625,0.2207409292459488,2.2284327,839.002743374108,202.9436
LowLight_ZeroDCE,img_92.PNG,6.848443270068041,79.70501708984375,0.23092523217201233,2.0494237,781.68500254842,226.3235
LowLight_ZeroDCE,img_93.PNG,6.917710194469122,64.72198486328125,0.22827784717082977,3.291531,1388.950366972477,276.0591
LowLight_ZeroDCE,img_94.PNG,6.507270016147523,68.48846435546875,0.2116827815771103,3.1119976,1436.684503058104,339.4525
LowLight_ZeroDCE,img_95.PNG,7.246681589192974,72.33599853515625,0.22990407049655914,3.1268988,933.1850662589195,239.2846
LowLight_ZeroDCE,img_96.PNG,7.4564617351711115,77.57464599609375,0.2135339081287384,3.272988,1138.230114678899,274.6924
LowLight_ZeroDCE,img_97.PNG,7.376796586695697,82.2628173828125,0.23370470106601715,3.0174255,895.0893883792049,244.0732
LowLight_ZeroDCE,img_98.PNG,6.822526782144175,68.42303466796875,0.2249699980020523,2.958709,889.9707963812436,212.787
LowLight_ZeroDCE,img_99.PNG,6.632304574103891,75.2020263671875,0.23546303808689117,3.1717494,1049.446627166157,243.5461
LowLight_ZeroDCE,img_100.PNG,7.719297963389913,74.38238525390625,0.22984442114830017,2.6930609,459.3724528542304,160.8971
LowLight_ZeroDCE,img_101.PNG,6.711393032858161,78.294921875,0.2558467388153076,3.2021542,850.7515099388379,260.8438
LowLight_ZeroDCE,img_102.PNG,6.369918240360667,73.42962646484375,0.24736808240413666,3.1311805,831.5413901630989,234.5384
LowLight_ZeroDCE,img_103.PNG,7.244010200205579,85.60516357421875,0.2456059604883194,2.8386106,884.7289691641182,226.9344
LowLight_ZeroDCE,img_104.PNG,6.997779020511892,76.3223876953125,0.24825039505958557,2.8657036,854.9175891946993,204.9197
LowLight_ZeroDCE,img_105.PNG,8.09040423684729,75.4195556640625,0.22481216490268707,3.3645663,832.443251783894,220.8099
LowLight_ZeroDCE,img_106.PNG,7.27425728463324,77.70013427734375,0.2380855828523636,2.9792147,1257.426002803262,264.774
LowLight_ZeroDCE,img_107.PNG,7.541733295426373,79.21673583984375,0.22707007825374603,2.9125466,719.367752293578,232.2241
LowLight_ZeroDCE,img_108.PNG,8.0764830740385,77.77581787109375,0.22018614411354065,3.387928,466.5058881243629,245.727
LowLight_ZeroDCE,img_109.PNG,7.5338051161910204,77.73492431640625,0.23168212175369263,3.04143,522.9094890417941,238.6884
LowLight_ZeroDCE,img_110.PNG,8.51164292635728,80.2523193359375,0.2375410944223404,2.707185,417.0292775229358,160.4149
LowLight_ZeroDCE,img_111.PNG,7.692880710218804,89.66131591796875,0.24378077685832977,2.9345484,760.9479268603466,241.2537
LowLight_ZeroDCE,img_112.PNG,7.225258527763062,82.26544189453125,0.23354636132717133,2.1211472,691.2206396534149,193.3821
LowLight_ZeroDCE,img_113.PNG,7.98568738547944,76.528564453125,0.21178318560123444,2.5197985,880.959500509684,166.3823
LowLight_ZeroDCE,img_114.PNG,7.996098220275265,86.91668701171875,0.2298690229654312,2.9502616,689.7961531600408,210.499
LowLight_ZeroDCE,img_115.PNG,6.5564377769733975,77.1693115234375,0.23374104499816895,3.3382182,1279.0346648827726,311.2285
LowLight_ZeroDCE,img_116.PNG,6.406386514344111,75.77166748046875,0.23447228968143463,3.5361695,1561.7468323139653,291.3412
LowLight_ZeroDCE,img_117.PNG,6.8417021689219855,67.57391357421875,0.20923447608947754,3.5032067,1255.629477573904,307.6095
LowLight_ZeroDCE,img_118.PNG,6.029830527815103,63.76336669921875,0.21528765559196472,4.281396,1402.0174604994904,352.2728
LowLight_ZeroDCE,img_119.PNG,6.331571046825101,72.75335693359375,0.22123514115810394,3.268847,1157.6200407747197,237.5372
LowLight_ZeroDCE,img_120.PNG,7.088706201259438,76.90240478515625,0.226519376039505,1.9183192,926.0367558613659,265.8031
LowLight_ZeroDCE,img_121.PNG,8.178366853091985,78.90057373046875,0.22135579586029053,3.2853503,570.3791717635066,215.5014
LowLight_ZeroDCE,img_122.PNG,7.965505022243257,74.3409423828125,0.24299918115139008,2.7998726,814.9997247706422,208.5449
LowLight_ZeroDCE,img_123.PNG,8.065498243771147,75.49761962890625,0.2303427755832672,1.9975814,885.042122833843,158.8536
LowLight_ZeroDCE,img_124.PNG,5.747997707243641,76.27716064453125,0.24183404445648193,3.4338617,1546.628620030581,288.6785
LowLight_ZeroDCE,img_125.PNG,6.236988268817015,77.11029052734375,0.22276076674461365,3.566808,1432.6879727319063,327.2649
LowLight_ZeroDCE,img_126.PNG,6.762842601260741,72.49725341796875,0.22808171808719635,4.002776,1280.221978848114,428.0999
LowLight_ZeroDCE,img_127.PNG,7.428359948532045,81.8734130859375,0.251705139875412,2.9001873,1348.5931664118248,366.3852
LowLight_ZeroDCE,img_128.PNG,7.3766563371769385,75.294677734375,0.23361602425575256,2.583179,1067.3476057594291,217.4956
LowLight_ZeroDCE,img_129.PNG,7.2683290655497705,72.58990478515625,0.21557587385177612,2.8721237,1215.3166577471968,294.7414
LowLight_ZeroDCE,img_130.PNG,9.566416961562705,83.24542236328125,0.23704467713832855,1.5507344,783.4385881753313,229.7496
LowLight_ZeroDCE,img_131.PNG,7.188137182722698,92.24298095703125,0.28037670254707336,1.0247488,910.9456065239551,125.4494
LowLight_ZeroDCE,img_132.PNG,8.481905134856515,82.056640625,0.23866410553455353,1.8340336,757.2388124362895,224.0408
LowLight_ZeroDCE,img_133.PNG,6.612851158302207,70.742919921875,0.2367313802242279,2.8545005,794.1356154434251,252.3027
LowLight_ZeroDCE,img_134.PNG,7.006214408985988,57.75872802734375,0.2026631385087967,3.7892883,1615.117752293578,227.9784
LowLight_ZeroDCE,img_135.PNG,7.037958956578167,61.91326904296875,0.20023348927497864,3.6298065,1400.0030262487257,234.4458
LowLight_ZeroDCE,img_136.PNG,7.4909189376115695,81.63336181640625,0.22858500480651855,1.8059158,1005.5648521916412,263.4482
LowLight_ZeroDCE,img_137.PNG,7.385835065829901,63.06231689453125,0.2022096812725067,3.4432743,793.4832810907237,242.2276
LowLight_ZeroDCE,img_138.PNG,7.22149120054749,77.85589599609375,0.23494911193847656,2.227343,566.9088277268094,248.1796
LowLight_ZeroDCE,img_139.PNG,10.976268118836758,97.79052734375,0.2715379297733307,0.67401874,201.15680937818553,140.1048
LowLight_ZeroDCE,img_140.PNG,8.115102579363546,83.46978759765625,0.24022580683231354,1.8913132,325.18630606523953,292.2146
LowLight_ZeroDCE,img_141.PNG,6.773184653821081,83.52154541015625,0.23055493831634521,2.4349155,955.1103899082569,380.9653
LowLight_ZeroDCE,img_142.PNG,5.61071394346108,55.02288818359375,0.2154666632413864,3.6248443,2062.209269877676,335.9121
LowLight_ZeroDCE,img_143.PNG,5.9355458967725925,55.77606201171875,0.21040894091129303,3.6256766,2022.5588060652397,323.7167
LowLight_ZeroDCE,img_144.PNG,5.488291565915125,50.85601806640625,0.22078874707221985,3.762642,2090.129780835882,318.3902
LowLight_ZeroDCE,img_145.PNG,5.422023635714088,49.90374755859375,0.2199365198612213,3.7443535,2119.052252803262,326.293
LowLight_ZeroDCE,img_146.PNG,5.449790065691687,50.35076904296875,0.21671061217784882,3.7702703,2064.0434314475024,322.6726
LowLight_ZeroDCE,img_147.PNG,5.582354512246428,48.37762451171875,0.2044418305158615,4.0846753,1985.3351580020387,296.7488
LowLight_ZeroDCE,img_148.PNG,5.759400575595478,52.63250732421875,0.20998209714889526,3.9746215,2112.750387359837,320.3618
LowLight_ZeroDCE,img_149.PNG,5.406492132924335,62.27191162109375,0.2237515151500702,2.8464506,2384.237892456677,335.4786
LowLight_ZeroDCE,img_150.PNG,8.180807089246198,74.43316650390625,0.22695094347000122,2.48557,619.6537104994903,198.067
LowLight_ZeroDCE,img_151.PNG,8.179297528551938,85.566162109375,0.2679002583026886,1.4863274,401.005127420999,234.1178
LowLight_ZeroDCE,img_152.PNG,6.914067327487862,78.3114013671875,0.22817614674568176,2.2367501,1030.350996432212,214.9634
LowLight_ZeroDCE,img_153.PNG,5.526479746833071,60.61151123046875,0.21164563298225403,4.4028034,2227.0649515800205,326.1757
LowLight_ZeroDCE,img_154.PNG,6.444866544722912,65.31317138671875,0.2359464317560196,3.205666,1153.064736238532,268.3103
LowLight_ZeroDCE,img_155.PNG,6.771258820247377,89.34051513671875,0.2698012888431549,1.4023576,1116.5722349643222,205.2484
LowLight_ZeroDCE,img_156.PNG,7.168264667950039,63.28497314453125,0.23453889787197113,3.74885,950.0941755861365,243.0804
LowLight_ZeroDCE,img_157.PNG,7.964279646218742,83.06011962890625,0.2537590265274048,1.7104487,793.4466845056065,179.5739
LowLight_ZeroDCE,img_158.PNG,8.716815336882016,67.29559326171875,0.20503376424312592,2.4361825,870.5845387359836,226.0404
LowLight_ZeroDCE,img_159.PNG,7.81928137349236,77.42962646484375,0.23522037267684937,1.8231689,1976.6462168705402,246.0962
LowLight_ZeroDCE,img_160.PNG,6.645012352805778,83.41363525390625,0.25111982226371765,2.2124155,1049.2602319062182,174.1704
LowLight_ZeroDCE,img_161.PNG,7.203437792465054,81.2379150390625,0.2423708289861679,2.124259,968.810885575943,240.9663
LowLight_ZeroDCE,img_162.PNG,9.463123351335216,95.19329833984375,0.26855355501174927,0.73755294,491.48359199796124,229.4815
LowLight_ZeroDCE,img_163.PNG,7.0138842989662145,66.24456787109375,0.22620096802711487,2.7983515,658.4975955657492,242.629
LowLight_ZeroDCE,img_164.PNG,7.786034898869101,66.521240234375,0.21013857424259186,2.6568098,661.4487041284403,234.9
LowLight_ZeroDCE,img_165.PNG,7.17955568555988,63.12420654296875,0.22380183637142181,3.585606,1037.0295285423038,307.1028
LowLight_ZeroDCE,img_166.PNG,6.8320401433763,68.83489990234375,0.21332989633083344,2.8411098,987.0298279816514,308.0105
LowLight_ZeroDCE,img_167.PNG,7.154919006403289,70.16497802734375,0.24468351900577545,3.7917042,892.4150395005097,353.1219
LowLight_ZeroDCE,img_168.PNG,6.80178202748751,72.0396728515625,0.23515842854976654,2.6043575,769.514868756371,274.9303
LowLight_ZeroDCE,img_169.PNG,7.910007943953366,78.82470703125,0.25847649574279785,3.0939288,867.5768641692151,216.2445
CLAHE_Wiener,img_1.PNG,18.45570440259082,75.08294677734375,0.2820192575454712,3.2754898,1169.6307276230089,
CLAHE_Wiener,img_2.PNG,8.17623717723998,46.91473388671875,0.27913403511047363,4.0755677,3928.66467560494,
CLAHE_Wiener,img_3.PNG,13.414835139258013,79.56304931640625,0.3087449371814728,4.4092655,2232.4132161465745,
CLAHE_Wiener,img_4.PNG,14.790202742119993,87.24652099609375,0.3449094295501709,4.390543,3670.952986149851,
CLAHE_Wiener,img_5.PNG,15.888831228129872,84.20159912109375,0.2921740412712097,3.898187,5871.755384025714,
CLAHE_Wiener,img_6.PNG,13.21423306612634,67.427001953125,0.2868398129940033,3.997243,3611.483043718605,
CLAHE_Wiener,img_7.PNG,16.800040130242625,100.75152587890625,0.34904611110687256,4.0530014,5744.758139128917,
CLAHE_Wiener,img_8.PNG,19.238414276885432,108.04522705078125,0.35774296522140503,4.172315,6045.331860909032,
CLAHE_Wiener,img_9.PNG,17.016721110736224,96.89190673828125,0.3438836932182312,4.586381,6390.71873912917,
CLAHE_Wiener,img_10.PNG,9.080310235542127,88.09515380859375,0.3032616078853607,6.1707006,5150.189947794715,
CLAHE_Wiener,img_11.PNG,7.1399880092329475,53.97088623046875,0.3353917598724365,5.290448,4952.999227103739,
CLAHE_Wiener,img_12.PNG,15.944320761207097,94.5946044921875,0.35173389315605164,3.8589184,12046.652349743781,
CLAHE_Wiener,img_13.PNG,9.491384820137956,58.21197509765625,0.27896514534950256,4.283493,2177.5788474358437,
CLAHE_Wiener,img_14.PNG,9.103441592650915,47.75897216796875,0.2874396741390228,4.035977,2570.5947493653016,
CLAHE_Wiener,img_15.PNG,8.189717117221058,74.51287841796875,0.30282098054885864,5.2899256,4460.060418730148,
CLAHE_Wiener,img_16.PNG,8.008917878249205,82.04962158203125,0.33097583055496216,5.382786,7487.2749878879185,
CLAHE_Wiener,img_17.PNG,12.797420163640608,69.354248046875,0.2731855511665344,4.1468964,2727.7182344064067,
CLAHE_Wiener,img_18.PNG,14.887403164716785,78.03900146484375,0.3096504509449005,4.436161,4683.074922868495,
CLAHE_Wiener,img_19.PNG,13.83508112296015,62.91253662109375,0.2872413992881775,4.657927,3022.647324020629,
CLAHE_Wiener,img_20.PNG,9.182291507013211,71.11688232421875,0.3238329291343689,5.021701,2393.581705001562,
CLAHE_Wiener,img_21.PNG,12.354233198439346,67.515625,0.30540138483047485,1.6193656,866.5059940571741,
CLAHE_Wiener,img_22.PNG,11.55826779679349,64.9608154296875,0.2966626286506653,1.8582022,1096.8845778734094,
CLAHE_Wiener,img_23.PNG,13.703585717981957,63.097412109375,0.29256585240364075,4.1711454,3550.022016791203,
CLAHE_Wiener,img_24.PNG,9.52994537640494,56.91778564453125,0.2740910053253174,4.15349,2855.792336309806,
CLAHE_Wiener,img_25.PNG,17.04904011896668,63.9423828125,0.28859853744506836,3.2088974,1159.3934396160564,
CLAHE_Wiener,img_26.PNG,18.570810204451902,79.92718505859375,0.31573668122291565,2.8992162,1304.1946205914237,
CLAHE_Wiener,img_27.PNG,15.670949844945323,65.86248779296875,0.2964337468147278,2.8145707,1374.940903162803,
CLAHE_Wiener,img_28.PNG,18.521458525335746,71.85479736328125,0.32315412163734436,2.7137218,2218.1825262196517,
CLAHE_Wiener,img_29.PNG,14.416761097719831,65.90802001953125,0.3113342821598053,3.4497755,2243.916691649811,
CLAHE_Wiener,img_30.PNG,16.793861452112594,66.29327392578125,0.2785608172416687,2.914791,543.477869994042,
CLAHE_Wiener,img_31.PNG,16.516884164586337,65.52777099609375,0.2637474834918976,2.8379405,591.830695239794,
CLAHE_Wiener,img_32.PNG,12.599851726915471,59.1734619140625,0.284811407327652,4.2266173,3406.8092413599434,
CLAHE_Wiener,img_33.PNG,18.749037470851118,75.42529296875,0.2891367971897125,3.8252556,2925.1697044905145,
CLAHE_Wiener,img_34.PNG,15.135995677737785,76.0587158203125,0.28467124700546265,2.6102173,634.9039774430669,
CLAHE_Wiener,img_35.PNG,13.243870026192091,69.73382568359375,0.28427278995513916,2.381321,508.3244949926189,
CLAHE_Wiener,img_36.PNG,14.003665489969627,66.41741943359375,0.3186843991279602,1.8304905,1905.4266741552851,
CLAHE_Wiener,img_37.PNG,14.050684223366142,56.416015625,0.2651018500328064,2.8419168,1743.610225000095,
CLAHE_Wiener,img_38.PNG,13.658435856627122,58.57659912109375,0.27102047204971313,3.5774553,2516.174780812439,
CLAHE_Wiener,img_39.PNG,11.12236473224376,57.662109375,0.27800366282463074,3.5025792,1316.4750870615142,
CLAHE_Wiener,img_40.PNG,12.342451959371674,57.669189453125,0.2474661022424698,3.2228909,1063.3825608798115,
CLAHE_Wiener,img_41.PNG,15.705852805072421,66.94024658203125,0.28057295083999634,2.9514155,1497.0069117924236,
CLAHE_Wiener,img_42.PNG,16.585935263961698,70.55914306640625,0.29241251945495605,2.845635,1283.5642939636928,
CLAHE_Wiener,img_43.PNG,14.054406586949808,67.29974365234375,0.2794809341430664,2.8766901,1397.6079012514342,
CLAHE_Wiener,img_44.PNG,15.471457482984354,68.88177490234375,0.2846215069293976,2.7219322,1687.599701720232,
CLAHE_Wiener,img_45.PNG,16.319632282209344,78.31494140625,0.28139445185661316,2.7059836,1675.5890696530062,
CLAHE_Wiener,img_46.PNG,19.510286932173006,78.08966064453125,0.29052045941352844,3.2445834,1856.5540679516225,
CLAHE_Wiener,img_47.PNG,15.043442085744736,76.57672119140625,0.28153812885284424,4.1707926,3511.614775094778,
CLAHE_Wiener,img_48.PNG,12.34602922726623,75.12420654296875,0.2950643002986908,3.9218626,2519.1389568809905,
CLAHE_Wiener,img_49.PNG,13.471729095813421,72.47784423828125,0.29458025097846985,2.902392,1168.147016000597,
CLAHE_Wiener,img_50.PNG,18.02286057526396,82.8284912109375,0.30231961607933044,2.2056985,1488.488626028262,
CLAHE_Wiener,img_51.PNG,15.716548362331835,83.29010009765625,0.30919116735458374,3.2909012,2773.8212636284634,
CLAHE_Wiener,img_52.PNG,16.241981373040066,68.28033447265625,0.272830069065094,3.2519674,1454.8750678339804,
CLAHE_Wiener,img_53.PNG,10.827384498912593,56.19793701171875,0.24019628763198853,4.178571,7883.315851457181,
CLAHE_Wiener,img_54.PNG,16.841093517837894,70.81256103515625,0.2650502622127533,2.9647026,1062.069684630496,
CLAHE_Wiener,img_55.PNG,9.243108383112261,100.552978515625,0.37941622734069824,5.290353,5028.733056052056,
CLAHE_Wiener,img_56.PNG,13.396046202682044,73.20025634765625,0.29584240913391113,3.9802601,2109.566806192784,
CLAHE_Wiener,img_57.PNG,11.327687228573517,51.52728271484375,0.3123023211956024,3.608408,2019.2107628650544,
CLAHE_Wiener,img_58.PNG,13.327539002695923,77.8704833984375,0.3327258825302124,3.56882,2567.132317056973,
CLAHE_Wiener,img_59.PNG,15.968204562563105,77.63763427734375,0.3839011490345001,3.6399753,3392.0484710948185,
CLAHE_Wiener,img_60.PNG,18.203614999180665,62.74267578125,0.3425622880458832,2.9771638,2821.651736233655,
CLAHE_Wiener,img_61.PNG,10.772602807783995,88.55902099609375,0.3729016184806824,4.5598526,4549.0736667539495,
CLAHE_Wiener,img_62.PNG,10.995546361557674,107.95196533203125,0.36733439564704895,5.0767517,6257.190183079011,
CLAHE_Wiener,img_63.PNG,12.267040433319021,134.18231201171875,0.3807874023914337,5.615419,9854.84851233282,
CLAHE_Wiener,img_64.PNG,12.40680166910515,104.59295654296875,0.3817100524902344,4.6478057,3301.829912223778,
CLAHE_Wiener,img_65.PNG,14.659428852887903,75.37603759765625,0.3153706192970276,3.6569393,1196.9880030308666,
CLAHE_Wiener,img_66.PNG,13.776943022455955,68.2672119140625,0.3229769766330719,3.5643687,1920.367864466126,
CLAHE_Wiener,img_67.PNG,10.765324500059643,73.41644287109375,0.33260470628738403,3.5290816,8172.280633446042,
CLAHE_Wiener,img_68.PNG,11.44986536508177,87.89007568359375,0.3269651532173157,4.899087,8064.370107256749,
CLAHE_Wiener,img_69.PNG,16.114681301234622,101.7659912109375,0.34407681226730347,4.6783495,7508.395278881463,
CLAHE_Wiener,img_70.PNG,13.538580035274022,92.50848388671875,0.3692621886730194,4.8287425,3896.2043203762523,
CLAHE_Wiener,img_71.PNG,8.858042722206417,50.36370849609375,0.3167494535446167,3.3120263,1178.0825835227624,
CLAHE_Wiener,img_72.PNG,9.009160627422945,56.77264404296875,0.3218352198600769,3.2963812,1186.2971273811465,
CLAHE_Wiener,img_73.PNG,8.8797913385664,43.29779052734375,0.2960332930088043,3.012528,1051.384157271107,
CLAHE_Wiener,img_74.PNG,10.406661253791967,55.4979248046875,0.34140700101852417,2.2569227,1779.4706976179364,
CLAHE_Wiener,img_75.PNG,10.742549901391524,62.92071533203125,0.31091615557670593,2.1561887,1192.988234520254,
CLAHE_Wiener,img_76.PNG,10.560751842220006,52.16400146484375,0.3128507435321808,3.1745973,1811.1215104239798,
CLAHE_Wiener,img_77.PNG,9.700082431792277,70.07562255859375,0.29070207476615906,4.3389263,2163.2427210502283,
CLAHE_Wiener,img_78.PNG,13.420378920662602,70.44598388671875,0.30803754925727844,3.8399944,1202.3942934703548,
CLAHE_Wiener,img_79.PNG,12.434914181819293,74.16143798828125,0.2965744137763977,3.7717276,1227.1199633664883,
CLAHE_Wiener,img_80.PNG,13.925729064488278,68.4476318359375,0.279169499874115,2.688803,481.80762093423044,
CLAHE_Wiener,img_81.PNG,15.297907268145728,71.05670166015625,0.28474676609039307,2.770925,729.8101053339961,
CLAHE_Wiener,img_82.PNG,18.455504761001514,79.39068603515625,0.2651948630809784,2.978056,646.0462763730293,
CLAHE_Wiener,img_83.PNG,14.9136941327312,69.45269775390625,0.2853564918041229,2.830626,780.4233940898102,
CLAHE_Wiener,img_84.PNG,14.063549972435379,62.93353271484375,0.2898222804069519,3.1209707,1527.0964969204322,
CLAHE_Wiener,img_85.PNG,20.994729251889698,90.52899169921875,0.28957676887512207,3.8231635,2732.7301959563993,
CLAHE_Wiener,img_86.PNG,17.258431221022782,88.81988525390625,0.29134097695350647,4.2254305,3238.5088174687203,
CLAHE_Wiener,img_87.PNG,16.05486060220448,80.28973388671875,0.26797738671302795,4.370967,1723.3275625432461,
CLAHE_Wiener,img_88.PNG,17.80639919534181,91.794677734375,0.28318166732788086,3.6013246,1126.5366543838145,
CLAHE_Wiener,img_89.PNG,21.79635426234965,79.36871337890625,0.27792248129844666,2.522497,535.1078614049003,
CLAHE_Wiener,img_90.PNG,17.972926616799306,71.84051513671875,0.2862589657306671,2.4223704,633.4651950013472,
CLAHE_Wiener,img_91.PNG,16.86656143352772,70.29827880859375,0.271270215511322,2.6935806,918.4534788554051,
CLAHE_Wiener,img_92.PNG,15.32095214520175,69.02679443359375,0.2817498743534088,2.54093,805.8648177874927,
CLAHE_Wiener,img_93.PNG,18.244642579722356,68.55560302734375,0.2659580707550049,3.780791,1732.808911202948,
CLAHE_Wiener,img_94.PNG,12.64424477122514,58.71002197265625,0.2580890655517578,3.8873227,1535.104502911327,
CLAHE_Wiener,img_95.PNG,15.848810876786418,75.16973876953125,0.2604105770587921,3.5423963,946.7404042588987,
CLAHE_Wiener,img_96.PNG,12.909594260234579,73.781982421875,0.24405327439308167,4.055532,1547.8713197298532,
CLAHE_Wiener,img_97.PNG,17.01584474586902,87.21966552734375,0.2730700671672821,3.6336303,1043.359150092406,
CLAHE_Wiener,img_98.PNG,14.171763058831955,70.45367431640625,0.2745078206062317,3.4878848,1025.3684994807302,
CLAHE_Wiener,img_99.PNG,11.26437298822477,68.05889892578125,0.28814026713371277,3.793856,1237.9366465410046,
CLAHE_Wiener,img_100.PNG,17.914254035936807,75.11669921875,0.26219093799591064,3.1499434,612.4959805599514,
CLAHE_Wiener,img_101.PNG,17.474926254900073,80.58062744140625,0.30482739210128784,3.8410509,1645.012653488216,
CLAHE_Wiener,img_102.PNG,13.452520544911872,78.631103515625,0.29241588711738586,3.7086844,1375.5709995661155,
CLAHE_Wiener,img_103.PNG,19.4262323662697,91.2987060546875,0.2897486090660095,3.631267,1666.9830696504764,
CLAHE_Wiener,img_104.PNG,15.961876174143208,79.9012451171875,0.27739158272743225,3.3546638,1104.3339266039495,
CLAHE_Wiener,img_105.PNG,14.03195617513809,73.6475830078125,0.26614469289779663,3.9773762,1232.011332860235,
CLAHE_Wiener,img_106.PNG,15.677123234604915,81.32281494140625,0.29341089725494385,3.809923,1788.70626273666,
